timestamp,y1(t),y2(t),y3(t),y4(t),y5(t),y6(t),y7(t),y8(t)
17.3,0.01033923738237769,0.0019969668203096654,0.001146005706437492,0.02605786403523493,0.011775979934705388,0.04734294085789704,0.0049459755906624756,0.0007540244093375074
17.4,0.010446602367958474,0.0020177262436856013,0.0011583236048944645,0.026332047355840656,0.011970848180509107,0.04818616654000685,0.004957578296626103,0.0007424217033738798
17.5,0.010554991872287747,0.0020386833686893663,0.0011707602439851618,0.026608803863535525,0.012168508597188137,0.04904157003615107,0.004969055998674399,0.000730944001325583
17.6,0.010664428665238056,0.0020598425896259194,0.0011833182613055387,0.02688819071467214,0.01236902314338389,0.04990951046036439,0.004980316043793766,0.0007196839562062168
17.7,0.010774912746809397,0.0020812039064952606,0.001195997656855595,0.027170207909250496,0.012572391819096355,0.050789987812646785,0.004991358431984201,0.0007086415680157819
17.8,0.010886444117001778,0.002102767319297391,0.0012087984306353313,0.027454855447270606,0.012778614624325552,0.05168300209299831,0.0050021831632457055,0.0006978168367542772
17.9,0.01099902205754335,0.0021245326893991287,0.0012217204994875532,0.027742131523888342,0.012987689640750847,0.05258854038232154,0.005012794786255708,0.000687205213744274
18.0,0.011112649592285747,0.002146500600145215,0.0012347642141475703,0.028032043701345585,0.013199625452143891,0.053506428593420134,0.005023394116182029,0.0006766058838179528
18.1,0.011227391156714615,0.0021686834879122274,0.001247937035192128,0.028324753856080857,0.013414594635115067,0.05443760708549552,0.00503378355342991,0.0006662164465700714
18.2,0.011343246750829952,0.0021910813527001643,0.0012612389626212262,0.028620261988094146,0.013632597189664364,0.05538207585854767,0.005043963097999352,0.0006560369020006301
18.3,0.011460216374631762,0.002213694194509028,0.0012746699964348658,0.028918568097385477,0.013853633115791799,0.05633983491257665,0.0050539327498903535,0.0006460672501096282
18.4,0.011578300028120039,0.002236522013338816,0.0012882301366330458,0.029219672183954826,0.014077702413497355,0.05731088424758239,0.005063692509102916,0.0006363074908970664
18.5,0.011697489030009724,0.0022595631334694725,0.0013019183785877408,0.029523552412430355,0.014304782304259193,0.058295037734113764,0.0050733281481547265,0.0006266718518452558
18.6,0.011817831926023864,0.0022828269249830155,0.0013157403415163362,0.02983033080741982,0.01453500136852928,0.05929279733884282,0.005082883672179819,0.0006171163278201633
18.7,0.011939360508515249,0.0023063195244388997,0.0013296997050707277,0.030140087302539535,0.014768443502723197,0.06030463078272427,0.005092252841007255,0.0006077471589927265
18.8,0.012062074777483885,0.002330040931837127,0.001343796469250916,0.030452821897789514,0.01500510870684096,0.061330538065758194,0.005101435654637037,0.0005985643453629447
18.9,0.012185974732929766,0.0023539911471776955,0.0013580306340569004,0.030768534593169746,0.015244996980882554,0.06237051918794451,0.005110432113069163,0.0005895678869308185
19.0,0.0123110603748529,0.002378170170460607,0.0013724021994886819,0.031087225388680244,0.015488108324847994,0.06342457414928329,0.005119242216303634,0.0005807577836963474
19.1,0.012437325259466794,0.0024025767576579026,0.0013869104203373655,0.0314088780507579,0.01573442622237735,0.06449245481825014,0.005128035425016302,0.0005719645749836793
19.2,0.012564845035069477,0.0024272255112824694,0.0014015640494048185,0.031733682885151146,0.015984148033950173,0.0655751345744536,0.005136686019024658,0.0005633139809753231
19.3,0.01269362789904897,0.0024521180137132568,0.0014163640351107043,0.032061660516933495,0.016237295105220442,0.06667274168533255,0.005145158476806659,0.0005548415231933228
19.4,0.012823673851405263,0.002477254264950263,0.0014313103774550218,0.03239281094610491,0.01649386743618814,0.0677852761508869,0.005153452798362303,0.000546547201637679
19.5,0.012954982892138365,0.0025026342649934895,0.0014464030764377719,0.03272713417266542,0.01675386502685328,0.06891273797111676,0.00516156898369159,0.0005384310163083913
19.6,0.013087553554777297,0.002528257730763555,0.0014616419624081782,0.03306462650549913,0.017017284102211833,0.0700551243929958,0.005169494681489361,0.0005305053185106213
19.7,0.013221407372055984,0.0025541288187862364,0.0014770295270904678,0.03340534212431577,0.017284181010494188,0.0712127398216675,0.005177176048951919,0.000522823951048063
19.8,0.013356592727211087,0.002580256868663546,0.0014925713683468815,0.033749402794403104,0.017554681082883227,0.07238590001575254,0.005184820186437299,0.0005151798135626829
19.9,0.013493109620242591,0.002606641880395482,0.001508267486177418,0.0340968085157611,0.01782878431937893,0.07357460497525084,0.0051924270939455,0.0005075729060544816
20.0,0.013630958051150511,0.002633283853982046,0.0015241178805820786,0.034447559288389794,0.018106490719981317,0.0747788547001625,0.005199996771476523,0.0005000032285234587
